batch,analysis,age_at_sleep,is_weekend_factor,dst_observes,onset_estimate,offset_estimate,derived_duration_hours,derived_midpoint_linear,duration_direct_estimate,duration_direct_minus_derived,midpoint_direct_estimate,midpoint_direct_minus_derived
dst,derived_duration_midpoint_age,51,Weekend,NoDST,-0.725468824410286,6.924906414611702,7.650375239021988,3.099718795100708,7.79802402974675,0.14764879072476145,3.3465019520048096,0.24678315690410105
dst,derived_duration_midpoint_age,52,Weekday,DST,-0.9017645938192452,6.39347423071462,7.2952388245338655,2.7458548184476874,7.374506178264697,0.07926735373083105,2.9273687085176676,0.1815138900699793
dst,derived_duration_midpoint_age,52,Weekday,NoDST,-1.1541806293398815,6.046321572902447,7.200502202242329,2.4460704717812827,7.320325867693069,0.11982366545074008,2.6906613516363302,0.244590879855048
dst,derived_duration_midpoint_age,52,Weekend,DST,-0.4595365236357173,7.324873952338136,7.784410475973853,3.4326687143512093,7.88188677923147,0.09747630325761668,3.626864614907737,0.1941959005565277
dst,derived_duration_midpoint_age,52,Weekend,NoDST,-0.7390974164805907,6.929811089021361,7.668908505501952,3.095356836270385,7.808734801951542,0.13982629644959044,3.3377490368179106,0.24239220054752583
dst,derived_duration_midpoint_age,53,Weekday,DST,-0.9070954705732605,6.409826427986186,7.316921898559446,2.7513654787064628,7.388586168916518,0.07166427035707201,2.9285322900493327,0.1771668113428699
dst,derived_duration_midpoint_age,53,Weekday,NoDST,-1.1595115060938967,6.062673770174013,7.222185276267909,2.451581132040058,7.334405858344891,0.11222058207698105,2.691824933167996,0.24024380112793864
dst,derived_duration_midpoint_age,53,Weekend,DST,-0.4718630022992219,7.331426047611436,7.803289049910658,3.429781522656107,7.892893675136334,0.08960462522567614,3.619486577071901,0.18970505441579455
dst,derived_duration_midpoint_age,53,Weekend,NoDST,-0.7514238951440952,6.936363184294661,7.687787079438756,3.092469644575283,7.819741697856406,0.13195461841764988,3.3303709989820742,0.23790135440679097
dst,derived_duration_midpoint_age,54,Weekday,DST,-0.9110063034203008,6.428411787856721,7.339418091277022,2.75870274221821,7.403419415325147,0.06400132404812542,2.93141953517622,0.1727167929580098
dst,derived_duration_midpoint_age,54,Weekday,NoDST,-1.1634223389409373,6.081259130044548,7.244681468985485,2.4589183955518052,7.34923910475352,0.10455763576803444,2.694712178294883,0.23579378274307672
dst,derived_duration_midpoint_age,54,Weekend,DST,-0.48288736755592637,7.339625563748378,7.822512931304304,3.428369098096226,7.904196694741272,0.0816837634369687,3.6134834165871266,0.18511431849090165
dst,derived_duration_midpoint_age,54,Weekend,NoDST,-0.7624482604007998,6.944562700431602,7.707010960832402,3.0910572200154007,7.831044717461344,0.12403375662894243,3.3243678384973,0.23331061848189985
dst,derived_duration_midpoint_age,55,Weekday,DST,-0.9134970923603674,6.449230310326223,7.362727402686591,2.767866608982928,7.419005917490581,0.05627851480398949,2.9360304438983285,0.16816383491540066
dst,derived_duration_midpoint_age,55,Weekday,NoDST,-1.1659131278810038,6.10207765251405,7.2679907803950545,2.4680822623165235,7.364825606918953,0.09683482652389852,2.6993230870169915,0.2312408247004676
dst,derived_duration_midpoint_age,55,Weekend,DST,-0.4926096194058309,7.349472500748961,7.842082120154792,3.4284314406715652,7.915795838046284,0.07371371789149173,3.608855133453413,0.1804236927818472
dst,derived_duration_midpoint_age,55,Weekend,NoDST,-0.7721705122507043,6.954409637432185,7.726580149682889,3.09111956259074,7.842643860766356,0.11606371108346636,3.3197395553635864,0.2286199927728454
dst,derived_duration_midpoint_age,56,Weekday,DST,-0.9145678373934591,6.472281995394694,7.386849832788154,2.778857079000618,7.435345675412821,0.04849584262466777,2.942365016215659,0.16350793721504076
dst,derived_duration_midpoint_age,56,Weekday,NoDST,-1.1669838729140951,6.125129337582521,7.292113210496616,2.4790727323342128,7.381165364841194,0.0890521543445777,2.705657659334322,0.22658492700010943
dst,derived_duration_midpoint_age,56,Weekend,DST,-0.5010297578489353,7.360966858613185,7.861996616462121,3.4299685503821253,7.92769110505137,0.06569448858924876,3.605601727670761,0.1756331772886348
dst,derived_duration_midpoint_age,56,Weekend,NoDST,-0.7805906506938088,6.96590399529641,7.746494645990219,3.0926566723013007,7.854539127771441,0.1080444817812225,3.3164861495809346,0.22382947727963295
dst,derived_duration_midpoint_age,57,Weekday,DST,-0.9142185385195768,6.497566843062134,7.41178538158171,2.7916741522712782,7.452438689091869,0.0406533075101585,2.9504232521282123,0.15874909985693364
dst,derived_duration_midpoint_age,57,Weekday,NoDST,-1.166634574040213,6.150414185249961,7.317048759290174,2.4918898056048735,7.398258378520241,0.08120961923006753,2.7137158952468754,0.22182608964200232
dst,derived_duration_midpoint_age,57,Weekend,DST,-0.5081477828852398,7.374108637341052,7.882256420226291,3.4329804272279056,7.939882495756531,0.05762607553023979,3.603723199239172,0.1707427720112662
dst,derived_duration_midpoint_age,57,Weekend,NoDST,-0.7877086757301132,6.979045774024276,7.766754449754389,3.0956685491470814,7.866730518476603,0.09997606872221354,3.314607621149346,0.21893907200226437
dst,derived_duration_midpoint_age,58,Weekday,DST,-0.9124491957387202,6.525084853328541,7.437534049067261,2.80631782879491,7.470284958527722,0.03275090946046077,2.960205151635987,0.1538873228410775
dst,derived_duration_midpoint_age,58,Weekday,NoDST,-1.1648652312593564,6.177932195516368,7.342797426775724,2.5065334821285057,7.416104647956094,0.07330722118036981,2.7234977947546497,0.2169643126261445
dst,derived_duration_midpoint_age,58,Weekend,DST,-0.5139636945147443,7.388897836932559,7.902861531447304,3.4374670712089075,7.952370010161764,0.0495084787144604,3.603219548158643,0.16575247694973605
dst,derived_duration_midpoint_age,58,Weekend,NoDST,-0.7935245873596177,6.993834973615783,7.787359560975401,3.1001551931280824,7.879218032881836,0.09185847190643504,3.3141039700688166,0.21394877694073425
dst,derived_duration_midpoint_age,59,Weekday,DST,-0.9092598090508892,6.554836026193916,7.464095835244805,2.8227881085715136,7.488884483720381,0.02478864847557549,2.971710714738984,0.14892260616747066
dst,derived_duration_midpoint_age,59,Weekday,NoDST,-1.1616758445715254,6.207683368381743,7.369359212953269,2.523003761905109,7.434704173148753,0.06534496019548452,2.7350033578576465,0.2119995959525376
dst,derived_duration_midpoint_age,59,Weekend,DST,-0.5184774927374486,7.405334457387708,7.923811950125157,3.44342848232513,7.965153648267072,0.04134169814191502,3.6040907744291766,0.16066229210404614
dst,derived_duration_midpoint_age,59,Weekend,NoDST,-0.7980383855823221,7.010271594070933,7.808309979653256,3.106116604244306,7.892001670987144,0.08369169133388787,3.31497519633935,0.20885859209504432
dst,derived_duration_midpoint_age,60,Weekday,DST,-0.9046503784560838,6.586820361658261,7.491470740114344,2.8410849916010887,7.508237264669845,0.01676652455550087,2.984939941437202,0.1438549498361148
dst,derived_duration_midpoint_age,60,Weekday,NoDST,-1.15706641397672,6.239667703846088,7.396734117822808,2.541300644934684,7.454056954098218,0.0573228362754099,2.7482325845558657,0.20693193962118173
dst,derived_duration_midpoint_age,60,Weekend,DST,-0.521689177553353,7.423418498706501,7.945107676259854,3.450864660576574,7.978233410072453,0.0331257338125992,3.606336878050772,0.15547221747419826
dst,derived_duration_midpoint_age,60,Weekend,NoDST,-0.8012500703982263,7.028355635389725,7.829605705787952,3.1135527824957494,7.9050814327925245,0.07547572700457295,3.3172212999609454,0.20366851746519643
dst,derived_duration_midpoint_age,61,Weekday,DST,-0.8986209039543043,6.621037859721572,7.519658763675877,2.8612084778836344,7.5283433013761165,0.00868453770023958,2.9998928317306435,0.13868435384700817
dst,derived_duration_midpoint_age,61,Weekday,NoDST,-1.1510369394749405,6.273885201909399,7.424922141384339,2.5614241312172292,7.474162990804489,0.0492408494201495,2.7631854748493065,0.20176134363207687
dst,derived_duration_midpoint_age,61,Weekend,DST,-0.5235987489624573,7.443149960888933,7.96674870985139,3.459775605963238,7.991609295577908,0.02486058572651828,3.609957859023429,0.15018225306019062
dst,derived_duration_midpoint_age,61,Weekend,NoDST,-0.8031596418073307,7.048087097572157,7.851246739379488,3.122463727882413,7.91845731829798,0.06721057891849203,3.3208422809336025,0.1983785530511888
dst,derived_duration_midpoint_age,62,Weekday,DST,-0.8911713855455503,6.657488520383852,7.548659905929402,2.8831585674191507,7.549202593839194,5.426879097916171e-4,3.0165693856193063,0.1334108182001561
dst,derived_duration_midpoint_age,62,Weekday,NoDST,-1.1435874210661865,6.310335862571679,7.453923283637866,2.5833742207527464,7.495022283267566,0.04109899962970065,2.779862028737969,0.19648780798522303
dst,derived_duration_midpoint_age,62,Weekend,DST,-0.5242062069647616,7.464528843935006,7.988735050899767,3.470161318485122,8.005281304783438,0.01654625388367048,3.614953717347147,0.144792398862025
dst,derived_duration_midpoint_age,62,Weekend,NoDST,-0.803767099809635,7.06946598061823,7.873233080427865,3.1328494404042977,7.932129327503509,0.05889624707564422,3.3258381392573204,0.19298869885302317
dst,derived_duration_midpoint_age,63,Weekday,DST,-0.8823018232298221,6.696172343645101,7.578474166874923,2.9069352602076393,7.570815142059077,-0.00765902481584568,3.034969603103191,0.1280343428955515
dst,derived_duration_midpoint_age,63,Weekday,NoDST,-1.1347178587504585,6.3490196858329275,7.483737544583386,2.6071509135412345,7.516634831487449,0.03289728690406335,2.798262246221854,0.1911113326806202
dst,derived_duration_midpoint_age,63,Weekend,DST,-0.5235115515602661,7.487555147844721,8.011066699404987,3.4820217981422275,8.019249437689039,0.00818273828405224,3.621324453021927,0.13930265487969962
dst,derived_duration_midpoint_age,63,Weekend,NoDST,-0.8030724444051394,7.092492284527945,7.895564728933085,3.144709920061403,7.946097460409111,0.05053273147602599,3.3322088749321006,0.1874989548706978
dst,derived_duration_midpoint_age,64,Weekday,DST,-0.8720122170071194,6.7370893295053165,7.609101546512436,2.9325385562490984,7.593180946035766,-0.01592060047666965,3.055093484182298,0.12255492793319966
dst,derived_duration_midpoint_age,64,Weekday,NoDST,-1.1244282525277556,6.389936671693143,7.514364924220899,2.632754209582694,7.539000635464139,0.02463571124323937,2.818386127300961,0.1856319177182666
dst,derived_duration_midpoint_age,64,Weekend,DST,-0.5215147827489702,7.512228872618078,8.033743655367047,3.4953570449345532,8.033513694294715,-2.299610723319745e-4,3.6290700660477695,0.13371302111321626
dst,derived_duration_midpoint_age,64,Weekend,NoDST,-0.8010756755938436,7.117166009301302,7.918241684895146,3.1580451668537295,7.960361717014786,0.04212003211963999,3.339954487957943,0.18190932110421443
dst,derived_duration_midpoint_age,65,Weekday,DST,-0.8603025668774424,6.780239477964502,7.640542044841944,2.95996845554353,7.616300005769261,-0.02424203907268296,3.076941028856627,0.11697257331309709
dst,derived_duration_midpoint_age,65,Weekday,NoDST,-1.1127186023980786,6.433086820152329,7.545805422550407,2.6601841088771248,7.562119695197634,0.01631427264722695,2.84023367197529,0.18004956309816578
dst,derived_duration_midpoint_age,65,Weekend,DST,-0.5182159005308745,7.538550018255076,8.05676591878595,3.510167058862101,8.048074074600464,-0.00869184418548663,3.638190556424673,0.12802349756257136
dst,derived_duration_midpoint_age,65,Weekend,NoDST,-0.7977767933757478,7.143487154938301,7.941263948314049,3.1728551807812764,7.974922097320537,0.033658149006488,3.3490749783348464,0.1762197975535695
dst,derived_duration_midpoint_age,66,Weekday,DST,-0.847172872840791,6.825622789022654,7.672795661863446,2.989224958090932,7.640172321259564,-0.03262334060388205,3.1005122371261775,0.11128727903524548
dst,derived_duration_midpoint_age,66,Weekday,NoDST,-1.0995889083614272,6.478470131210481,7.578059039571908,2.689440611424527,7.585992010687936,0.00793297111602786,2.8638048802448406,0.1743642688203142
dst,derived_duration_midpoint_age,66,Weekend,DST,-0.5136149049059786,7.566518584755716,8.080133489661694,3.5264518399248685,8.062930578606288,-0.01720291105540639,3.648685924152638,0.12223408422777028
dst,derived_duration_midpoint_age,66,Weekend,NoDST,-0.7931757977508521,7.1714557214389405,7.964631519189792,3.189139961844044,7.98977860132636,0.02514708213656735,3.3595703460628115,0.17043038421876844
dst,derived_duration_midpoint_age,67,Weekday,DST,-0.8326231348971656,6.873239262679775,7.70586239757694,3.0203080638913047,7.664797892506671,-0.04106450507026871,3.1258071089909505,0.10549904509964492
dst,derived_duration_midpoint_age,67,Weekday,NoDST,-1.0850391704178015,6.526086604867602,7.611125775285403,2.7205237172249,7.610617581935044,-5.081933503596758e-4,2.8890997521096136,0.16857603488471362
dst,derived_duration_midpoint_age,67,Weekend,DST,-0.5077117958742828,7.596134572119997,8.10384636799428,3.5442113881228567,8.078083206312186,-0.02576316168209302,3.660556169231665,0.11634478110880764
dst,derived_duration_midpoint_age,67,Weekend,NoDST,-0.7872726887191561,7.201071708803221,7.988344397522377,3.206899510042033,8.004931229032259,0.0165868315098816,3.3714405911418384,0.1645410810998058
dst,derived_duration_midpoint_age,68,Weekday,DST,-0.8166533530465656,6.923088898935863,7.739742251982429,3.053217772944649,7.690176719510585,-0.0495655324718447,3.152825644450945,0.09960787150629712
dst,derived_duration_midpoint_age,68,Weekday,NoDST,-1.0690693885672018,6.57593624112369,7.645005629690893,2.7534334262782445,7.635996408938957,-0.00900922075193566,2.916118287569608,0.16268486129136406
dst,derived_duration_midpoint_age,68,Weekend,DST,-0.5005065734357872,7.62739798034792,8.127904553783706,3.5634457034560656,8.093531957718156,-0.0343725960655501,3.673801291661753,0.11035558820568704
dst,derived_duration_midpoint_age,68,Weekend,NoDST,-0.7800674662806606,7.232335117031144,8.012402583311804,3.2261338253752414,8.020379980438229,0.00797739712642453,3.3846857135719266,0.1585518881966852
dst,derived_duration_midpoint_age,69,Weekday,DST,-0.7992635272889912,6.975171697790921,7.774435225079912,3.0879540852509644,7.716308802271305,-0.05812642280860647,3.181567843506162,0.09361375825519858
dst,derived_duration_midpoint_age,69,Weekday,NoDST,-1.0516795628096274,6.6280190399787475,7.679698602788375,2.78816973858456,7.662128491699677,-0.01757011108869743,2.944860486624825,0.1566907480402655
dst,derived_duration_midpoint_age,69,Weekend,DST,-0.49199923759049113,7.660308809439483,8.152308047029974,3.584154785924496,8.109276832824204,-0.04303121420577049,3.688421291442903,0.10426650551840666
dst,derived_duration_midpoint_age,69,Weekend,NoDST,-0.7715601304353645,7.2652459461227075,8.036806076558072,3.2468429078436714,8.036124855544276,-6.81221013795863e-4,3.399305713353077,0.15246280550940483
dst,derived_duration_midpoint_age,70,Weekday,DST,-0.7804536576244427,7.029487659244946,7.809941316869389,3.1245170008102514,7.743194140788831,-0.06674717608055758,3.2120337061566007,0.08751670534634926
dst,derived_duration_midpoint_age,70,Weekday,NoDST,-1.032869693145079,6.682335001432773,7.715204694577852,2.824732654143847,7.6890138302172035,-0.02619086436064854,2.9753263492752637,0.15059369513141618
dst,derived_duration_midpoint_age,70,Weekend,DST,-0.48218978833839526,7.6948670593946895,8.177056847733084,3.6063386355281466,8.125317831630321,-0.0517390161027631,3.7044161685751145,0.09807753304696833
dst,derived_duration_midpoint_age,70,Weekend,NoDST,-0.7617506811832686,7.299804196077914,8.061554877261182,3.2690267574473224,8.052165854350394,-0.00938902291078847,3.4153005904852876,0.1462738330379647
dst,derived_duration_midpoint_age,71,Weekday,DST,-0.7602237440529198,7.08603678329794,7.84626052735086,3.16290651962251,7.770832735063163,-0.07542779228769714,3.244223232402262,0.08131671277975272
dst,derived_duration_midpoint_age,71,Weekday,NoDST,-1.012639779573556,6.738884125485767,7.751523905059323,2.8631221729561056,7.716652424491535,-0.0348714805677881,3.007515875520925,0.14439370256481965
dst,derived_duration_midpoint_age,71,Weekend,DST,-0.4710782256794994,7.731072730213537,8.202150955893035,3.6299972522670183,8.141654954136515,-0.06049600175652081,3.721785923058389,0.0917886707913702
dst,derived_duration_midpoint_age,71,Weekend,NoDST,-0.7506391185243728,7.336009866896761,8.086648985421133,3.2926853741861937,8.068502976856587,-0.01814600856454618,3.432670344968561,0.13998497078236838
dst,derived_duration_midpoint_age,72,Weekday,DST,-0.7385737865744226,7.144819069949902,7.883392856524324,3.2031226416877394,7.799224585094302,-0.08416827143002248,3.278136422243145,0.07501378055540542
dst,derived_duration_midpoint_age,72,Weekday,NoDST,-0.9909898220950588,6.797666412137729,7.788656234232787,2.9033382950213347,7.745044274522674,-0.04361195971011344,3.0414290653618075,0.13809077034047235
dst,derived_duration_midpoint_age,72,Weekend,DST,-0.45866454961380343,7.768925821896026,8.22759037150983,3.655130636141112,8.15828820034278,-0.06930217116705073,3.740530554892723,0.08539991875161235
dst,derived_duration_midpoint_age,72,Weekend,NoDST,-0.7382254424586768,7.373862958579251,8.112088401037928,3.3178187580602874,8.085136223062852,-0.02695217797507609,3.451414976802897,0.13359621874260874
dst,derived_duration_midpoint_age,73,Weekday,DST,-0.715503785188951,7.205834519200832,7.921338304389783,3.2451653670059404,7.828369690882245,-0.09296861350753804,3.3137732756792495,0.06860790867330913
dst,derived_duration_midpoint_age,73,Weekday,NoDST,-0.9679198207095872,6.858681861388659,7.8266016820982465,2.945381020339536,7.7741893803106175,-0.05241230178762901,3.0770659187979126,0.13168489845837603
dst,derived_duration_midpoint_age,73,Weekend,DST,-0.44494876014130746,7.808426334442156,8.253375094583463,3.681738787150424,8.175217570249119,-0.07815752433434398,3.7606500640781206,0.0789112769276965
dst,derived_duration_midpoint_age,73,Weekend,NoDST,-0.724509652986181,7.41336347112538,8.137873124111561,3.3444269090695995,8.102065592969192,-0.03580753114236934,3.4715344859882937,0.12710757691869468
dst,derived_duration_midpoint_age,74,Weekday,DST,-0.691013739896505,7.26908313105073,7.960096870947234,3.2890346955771124,7.858268052426996,-0.1018288185202385,3.351133792710576,0.06209909713346384
dst,derived_duration_midpoint_age,74,Weekday,NoDST,-0.9434297754171412,6.9219304732385565,7.865360248655698,2.9892503489107076,7.804087741855368,-0.06127250680032947,3.1144264358292393,0.12517608691853255
dst,derived_duration_midpoint_age,74,Weekend,DST,-0.4299308572620115,7.849574267851928,8.279505125113939,3.7098217052949582,8.192443063855533,-0.08706206125840588,3.7821444506145783,0.072322745319620907
dst,derived_duration_midpoint_age,74,Weekend,NoDST,-0.7094917501068849,7.454511404535152,8.164003154642037,3.3725098272141336,8.119291086575606,-0.04471206806643124,3.493028872524752,0.12051904531061908
dst,derived_duration_midpoint_age,75,Weekday,DST,-0.6651036506970849,7.334564905499596,7.99966855619668,3.3347306274012554,7.888919669728552,-0.1107488864681283,3.390217973337125,0.05548734593586957
dst,derived_duration_midpoint_age,75,Weekday,NoDST,-0.9175196862177212,6.9874122476874225,7.904931933905144,3.0349462807348506,7.8347393591569245,-0.07019257474821927,3.1535106164557876,0.1185643357209365
dst,derived_duration_midpoint_age,75,Weekend,DST,-0.4136108409759154,7.892369622125341,8.305980463101257,3.739379390574713,8.209964681162022,-0.09601578193923466,3.805013714502098,0.06563432392738555
dst,derived_duration_midpoint_age,75,Weekend,NoDST,-0.6931717338207888,7.497306758808565,8.190478492629355,3.402067512493889,8.136812703882095,-0.05366578874726002,3.5158981364122717,0.11383062391838196
dst,derived_duration_midpoint_age,76,Weekday,DST,-0.6377735175906905,7.40227984254743,8.04005336013812,3.38225316247837,7.920324542786916,-0.11972881735120476,3.4310258175588957,0.0487726550805263
dst,derived_duration_midpoint_age,76,Weekday,NoDST,-0.8901895531113267,7.055127184735257,7.945316737846584,3.082468815811965,7.866144232215288,-0.07917250563129574,3.1943184606775583,0.11184964486559323
dst,derived_duration_midpoint_age,76,Weekend,DST,-0.3959887112830195,7.936812397262393,8.332801108545413,3.7704118429896862,8.227782422168584,-0.10501868637682854,3.82925785574068,0.05884601275099399
dst,derived_duration_midpoint_age,76,Weekend,NoDST,-0.6755496041278929,7.541749533945619,8.217299138073512,3.4330999649088634,8.154630444888657,-0.06266869318485568,3.5401422776508533,0.1070423127419904
dst,derived_duration_midpoint_age,77,Weekday,DST,-0.6090233405773215,7.472227942194233,8.081251282771554,3.4316023008084553,7.952482671602084,-0.1287686111694697,3.4735573253758885,0.04195502456743227
dst,derived_duration_midpoint_age,77,Weekday,NoDST,-0.8614393760979578,7.12507528438206,7.986514660480018,3.131817954142051,7.898302361030456,-0.08821229944956155,3.2368499684945515,0.10503201435250098
dst,derived_duration_midpoint_age,77,Weekend,DST,-0.3770644681833235,7.98290259326309,8.359967061446413,3.802919062539883,8.245896286875217,-0.1140707745711964,3.854876874330324,0.0519578117904409
dst,derived_duration_midpoint_age,77,Weekend,NoDST,-0.656625361028197,7.587839729946316,8.244465090974513,3.4656071844590595,8.17274430959529,-0.07172078137922355,3.565761296240497,0.1001541117814373
dst,derived_duration_midpoint_age,78,Weekday,DST,-0.5788531196569784,7.5444092044400035,8.123262324096983,3.482778042391513,7.98539405617406,-0.13786826792292217,3.5178124967881033,0.03503445439659103
dst,derived_duration_midpoint_age,78,Weekday,NoDST,-0.8312691551776147,7.19725654662783,8.028525701805446,3.1829936957251084,7.931213745602433,-0.09731195620301314,3.2811051399067663,0.09811144418165796
dst,derived_duration_midpoint_age,78,Weekend,DST,-0.35683811167682733,8.030640210127428,8.387478321804256,3.836901049225301,8.264306275281928,-0.1231720465223276,3.881870770271029,0.04496972104572805
dst,derived_duration_midpoint_age,78,Weekend,NoDST,-0.6363990045217006,7.6355773468106545,8.271976351332356,3.499589171144477,8.191154298002001,-0.08082205333035475,3.5927551921812024,0.09316602103672622
dst,derived_duration_midpoint_age,79,Weekday,DST,-0.5472628548296607,7.618823629284743,8.166086484114404,3.535780387227541,8.01905869650284,-0.1470277876115631,3.56379133179554,0.02801094456799902
dst,derived_duration_midpoint_age,79,Weekday,NoDST,-0.799678890350297,7.27167097147257,8.071349861822867,3.2359960405611363,7.964878385931213,-0.10647147589165408,3.3270839749142027,0.09108793435306596
dst,derived_duration_midpoint_age,79,Weekend,DST,-0.3353096417635312,8.080025247855408,8.41533488961894,3.8723578030459382,8.28301238738871,-0.13232250223022923,3.910239543562795,0.03788174051685722
dst,derived_duration_midpoint_age,79,Weekend,NoDST,-0.6148705346084046,7.684962384538634,8.29983291914704,3.5350459249651154,8.209860410108783,-0.08997250903825638,3.621123965472969,0.08607804050785361
dst,derived_duration_midpoint_age,80,Weekday,DST,-0.5142525460953689,7.695471216728451,8.20972376282382,3.590609335316542,8.053476592588428,-0.15624717023539247,3.6114938303981994,0.02088449508165801
dst,derived_duration_midpoint_age,80,Weekday,NoDST,-0.7666685816160052,7.348318558916278,8.114987140532282,3.2908249886501357,7.9992962820168,-0.11569085851548166,3.3747864735168625,0.08396148486672672
dst,derived_duration_midpoint_age,80,Weekend,DST,-0.31247905844343504,8.131057706447029,8.443536764890464,3.9092893240017967,8.302014623195568,-0.14152214169489596,3.9399831942056247,0.03069387020382841
dst,derived_duration_midpoint_age,80,Weekend,NoDST,-0.5920399512883084,7.735994843130255,8.328034794418564,3.5719774459209734,8.22886264591564,-0.09917214850292312,3.6508676161157982,0.0788901701948248
dst,derived_duration_midpoint_age,81,Weekday,DST,-0.4798221934541027,7.7743519667711265,8.25417416022523,3.647264886658512,8.088647744430821,-0.16552641579440852,3.66091999259608,0.01365510593756802
dst,derived_duration_midpoint_age,81,Weekday,NoDST,-0.7322382289747391,7.427199308958953,8.159437537933693,3.347480539992107,8.034467433859193,-0.12497010407449947,3.424212635714743,0.07673209572263673
dst,derived_duration_midpoint_age,81,Weekend,DST,-0.28834636171653893,8.183737585902293,8.472083947618831,3.947695612092876,8.321312982702498,-0.15077096491633313,3.971101722199515,0.02340611010663806
dst,derived_duration_midpoint_age,81,Weekend,NoDST,-0.5679072545614123,7.788674722585518,8.35658197714693,3.610383734012053,8.24816100542257,-0.10842097172436028,3.681986144109688,0.07160241009763624
dst,derived_duration_midpoint_age,82,Weekday,DST,-0.4439717969058624,7.85546587941277,8.299437676318632,3.7057470412534537,8.12457215203002,-0.17486552428861302,3.7120698183891823,0.00632277713572904
dst,derived_duration_midpoint_age,82,Weekday,NoDST,-0.6963878324264987,7.508313221600597,8.204701054027096,3.405962694587049,8.070391841458392,-0.13430921256870398,3.475362461507846,0.06939976692079597
dst,derived_duration_midpoint_age,82,Weekend,DST,-0.2629115515828428,8.238064886221196,8.500976437804038,3.987576667319176,8.3409074659095,-0.16006897189453717,4.003595127544466,0.01601846022528974
dst,derived_duration_midpoint_age,82,Weekend,NoDST,-0.5424724444277162,7.843002022904422,8.385474467332138,3.650264789238353,8.267755488629573,-0.11771897870256431,3.71447954945464,0.06421476021628791
dst,derived_duration_midpoint_age,83,Weekday,DST,-0.4067013564506475,7.938812954653382,8.34551431110403,3.766055799101367,8.161249815386025,-0.18426449571800416,3.764943307777507,-0.00111249132385893
dst,derived_duration_midpoint_age,83,Weekday,NoDST,-0.6591173919712838,7.591660296841209,8.250777688812493,3.4662714524349623,8.107069504814397,-0.14370818399809515,3.5282359508961703,0.06196449846120799
dst,derived_duration_midpoint_age,83,Weekend,DST,-0.23617462804234657,8.294039607403741,8.530214235446088,4.028932489680698,8.36079807281658,-0.1694161626295081,4.0374634102404805,0.00853092055978166
dst,derived_duration_midpoint_age,83,Weekend,NoDST,-0.51573552088722,7.8989767440869665,8.414712264974186,3.6916206115998738,8.287646095536653,-0.12706616943753346,3.7483478321506536,0.05672722055077983
dst,derived_duration_midpoint_age,84,Weekday,DST,-0.36801087208845823,8.02439319249296,8.392404064581418,3.828191160202251,8.198680734498836,-0.193723330082582,3.819540460761054,-0.00865069944119767
dst,derived_duration_midpoint_age,84,Weekday,NoDST,-0.6204269076090945,7.677240534680787,8.297667442289882,3.528406813535846,8.144500423927209,-0.153167018362673,3.582833103879717,0.05442629034387103
dst,derived_duration_midpoint_age,84,Weekend,DST,-0.2081355910950502,8.351661749449928,8.559797340544979,4.071763079177439,8.38098480342373,-0.17881253712124767,4.072706570287555,9.434911101173782e-4
dst,derived_duration_midpoint_age,84,Weekend,NoDST,-0.48769648393992354,7.956598886133155,8.444295370073078,3.734451201096616,8.307832826143803,-0.13646254392927482,3.7835909921977287,0.04913979110111199
dst,derived_duration_midpoint_age,85,Weekday,DST,-0.32790034381929484,8.112206592931509,8.440106936750803,3.8921531245561063,8.236864909368453,-0.2032420273823501,3.875861277339822,-0.01629184721628362
dst,derived_duration_midpoint_age,85,Weekday,NoDST,-0.5803163793399311,7.765053935119336,8.345370314459267,3.5923687778897024,8.182684598796826,-0.16268571566244103,3.639153920458485,0.0467851425687833
dst,derived_duration_midpoint_age,85,Weekend,DST,-0.1787944407409541,8.410931312359757,8.589725753100712,4.116068435809402,8.401467657730956,-0.1882580953697559,4.109324607685692,-0.00674382812371021
dst,derived_duration_midpoint_age,85,Weekend,NoDST,-0.4583553335858274,8.015868449042983,8.47422378262881,3.7787565577285775,8.328315680451029,-0.14590810217778127,3.8202090295958655,0.04145247186728795
